./log_fft/01/,1864.34,2506.9136
./log_fft/02/,1875.81,2563.8843
./log_fft/03/,1838.1,1845.7667
./log_fft/04/,1847.25,2229.1375
./log_fft/01/,1955.15,2488.5051
./log_fft/02/,1963.71,2505.4895
./log_fft/03/,1937.21,1940.968
./log_fft/04/,1941.72,2220.8977
./log_fft/01/,1955.15,2488.5051
./log_fft/02/,1963.71,2505.4895
./log_fft/03/,1937.21,1940.968
./log_fft/04/,1941.72,2220.8977
